"","Embryo","RNAiSimple","StageSimple","TimeMin","NumParticleFrameNormAreaPAratio"
"494","14Apr22_kk1216_cdc42RNAi_XXh_CH1_postNEBD_05","cdc42","late maint.",8.5,0.157478050873726
"495","14Apr22_kk1216_cdc42RNAi_XXh_CH1_postNEBD_05","cdc42","late maint.",9,0.261892845474783
"496","14Apr22_kk1216_cdc42RNAi_XXh_CH1_postNEBD_05","cdc42","late maint.",9.5,0.245858589629388
"497","14Apr22_kk1216_cdc42RNAi_XXh_CH1_postNEBD_05","cdc42","late maint.",10,0.245858589629388
"498","14Apr22_kk1216_cdc42RNAi_XXh_CH1_postNEBD_05","cdc42","late maint.",10.5,0.230065589948333
"499","14Apr22_kk1216_cdc42RNAi_XXh_CH1_postNEBD_05","cdc42","late maint.",11,0.3413336752688
"500","14Apr22_kk1216_cdc42RNAi_XXh_CH1_postNEBD_05","cdc42","late maint.",11.5,0.389276100246531
"501","14Apr22_kk1216_cdc42RNAi_XXh_CH1_postNEBD_05","cdc42","late maint.",12,0.353232016890371
"502","14Apr22_kk1216_cdc42RNAi_XXh_CH1_postNEBD_05","cdc42","late maint.",12.5,0.412325343024286
"503","14Apr22_kk1216_cdc42RNAi_XXh_CH1_postNEBD_05","cdc42","late maint.",13,0.387478888334035
"504","14Apr22_kk1216_cdc42RNAi_XXh_CH1_postNEBD_05","cdc42","late maint.",13.5,0.365062754298182
"505","14Apr22_kk1216_cdc42RNAi_XXh_CH1_postNEBD_05","cdc42","late maint.",14,0.334640858106667
"506","14Apr22_kk1216_cdc42RNAi_XXh_CH1_postNEBD_05","cdc42","late maint.",14.5,0.37434401076339
"507","14Apr22_kk1216_cdc42RNAi_XXh_CH1_postNEBD_05","cdc42","late maint.",15,0.369866211591579
"508","14Apr22_kk1216_cdc42RNAi_XXh_CH1_postNEBD_05","cdc42","late maint.",15.5,0.340038291301936
"509","14Apr22_kk1216_cdc42RNAi_XXh_CH1_postNEBD_05","cdc42","late maint.",16,0.334640858106667
"510","14Apr22_kk1216_cdc42RNAi_XXh_CH1_postNEBD_05","cdc42","late maint.",16.5,0.368104943917334
"511","14Apr22_kk1216_cdc42RNAi_XXh_CH1_postNEBD_05","cdc42","late maint.",17,0.391359647616271
"512","14Apr22_kk1216_cdc42RNAi_XXh_CH1_postNEBD_05","cdc42","late maint.",17.5,0.415416237649655
"513","14Apr22_kk1216_cdc42RNAi_XXh_CH1_postNEBD_05","cdc42","late maint.",18,0.411443678
"514","14Apr22_kk1216_cdc42RNAi_XXh_CH1_postNEBD_05","cdc42","late maint.",18.5,0.468497201349334
"515","14Apr22_kk1216_cdc42RNAi_XXh_CH1_postNEBD_05","cdc42","late maint.",19,0.563605655758597
"516","14Apr22_kk1216_cdc42RNAi_XXh_CH1_postNEBD_05","cdc42","late maint.",19.5,0.49399364768127
"517","14Apr22_kk1216_cdc42RNAi_XXh_CH1_postNEBD_05","cdc42","late maint.",20,0.49399364768127
"518","14Apr22_kk1216_cdc42RNAi_XXh_CH1_postNEBD_05","cdc42","late maint.",20.5,0.5760211492
"519","14Apr22_kk1216_cdc42RNAi_XXh_CH1_postNEBD_05","cdc42","late maint.",21,0.540573693864616
"520","14Apr22_kk1216_cdc42RNAi_XXh_CH1_postNEBD_05","cdc42","late maint.",21.5,0.50196128716
"521","14Apr22_kk1216_cdc42RNAi_XXh_CH1_postNEBD_05","cdc42","late maint.",22,0.467580377080548
"522","14Apr22_kk1216_cdc42RNAi_XXh_CH1_postNEBD_05","cdc42","late maint.",22.5,0.432067943378228
"523","14Apr22_kk1216_cdc42RNAi_XXh_CH1_postNEBD_05","cdc42","late maint.",23,0.424736473750769
"524","14Apr22_kk1216_cdc42RNAi_XXh_CH1_postNEBD_05","cdc42","late maint.",23.5,0.437607275985641
"525","14Apr22_kk1216_cdc42RNAi_XXh_CH1_postNEBD_05","cdc42","late maint.",24,0.424736473750769
"526","14Apr22_kk1216_cdc42RNAi_XXh_CH1_postNEBD_05","cdc42","late maint.",24.5,0.444775824065823
"527","14Apr22_kk1216_cdc42RNAi_XXh_CH1_postNEBD_05","cdc42","late maint.",25,0.461261723336217
"528","14Apr22_kk1216_cdc42RNAi_XXh_CH1_postNEBD_05","cdc42","late maint.",25.5,0.455111567025067
"529","14Apr22_kk1216_cdc42RNAi_XXh_CH1_postNEBD_05","cdc42","late maint.",26,0.489090484925128
"530","14Apr22_kk1216_cdc42RNAi_XXh_CH1_postNEBD_05","cdc42","late maint.",26.5,0.508315227503798
"531","14Apr22_kk1216_cdc42RNAi_XXh_CH1_postNEBD_05","cdc42","late maint.",27,0.577599289334795
"532","14Apr22_kk1216_cdc42RNAi_XXh_CH1_postNEBD_05","cdc42","late maint.",27.5,0.622149200987043
"533","14Apr22_kk1216_cdc42RNAi_XXh_CH1_postNEBD_05","cdc42","late maint.",28,0.605104017398357
"534","14Apr22_kk1216_cdc42RNAi_XXh_CH1_postNEBD_05","cdc42","late maint.",28.5,0.624059978631352
"535","14Apr22_kk1216_cdc42RNAi_XXh_CH1_postNEBD_05","cdc42","late maint.",29,0.584562511629367
"536","14Apr22_kk1216_cdc42RNAi_XXh_CH1_postNEBD_05","cdc42","late maint.",29.5,0.597270392316962
"537","14Apr22_kk1216_cdc42RNAi_XXh_CH1_postNEBD_05","cdc42","late maint.",30,0.577255480234
"538","14Apr22_kk1216_cdc42RNAi_XXh_CH1_postNEBD_05","cdc42","late maint.",30.5,0.59267718242988
"539","14Apr22_kk1216_cdc42RNAi_XXh_CH1_postNEBD_05","cdc42","late maint.",31,0.561718583250476
"540","14Apr22_kk1216_cdc42RNAi_XXh_CH1_postNEBD_05","cdc42","late maint.",31.5,0.549767124032381
"541","14Apr22_kk1216_cdc42RNAi_XXh_CH1_postNEBD_05","cdc42","late maint.",32,0.549767124032381
"542","14Apr22_kk1216_cdc42RNAi_XXh_CH1_postNEBD_05","cdc42","late maint.",32.5,0.538690161830244
"543","14Apr22_kk1216_cdc42RNAi_XXh_CH1_postNEBD_05","cdc42","late maint.",33,0.546438869566583
"544","14Apr22_kk1216_cdc42RNAi_XXh_CH1_postNEBD_05","cdc42","late maint.",33.5,0.52644720360683
"545","14Apr22_kk1216_cdc42RNAi_XXh_CH1_postNEBD_05","cdc42","late maint.",34,0.557734763511112
"546","14Apr22_kk1216_cdc42RNAi_XXh_CH1_postNEBD_05","cdc42","late maint.",34.5,0.561718583250476
"547","14Apr22_kk1216_cdc42RNAi_XXh_CH1_postNEBD_05","cdc42","late maint.",35,0.555110129329883
"548","14Apr22_kk1216_cdc42RNAi_XXh_CH1_postNEBD_05","cdc42","late maint.",35.5,0.542348976931495
"549","14Apr22_kk1216_cdc42RNAi_XXh_CH1_postNEBD_05","cdc42","late maint.",36,0.531488421698824
"550","14Apr22_kk1216_cdc42RNAi_XXh_CH1_postNEBD_05","cdc42","late maint.",36.5,0.560328878690233
"551","14Apr22_kk1216_cdc42RNAi_XXh_CH1_postNEBD_05","cdc42","late maint.",37,0.560328878690233
"552","14Apr22_kk1216_cdc42RNAi_XXh_CH1_postNEBD_05","cdc42","late maint.",37.5,0.609524420122857
"553","14Apr22_kk1216_cdc42RNAi_XXh_CH1_postNEBD_05","cdc42","late maint.",38,0.625975252223059
"554","14Apr22_kk1216_cdc42RNAi_XXh_CH1_postNEBD_05","cdc42","late maint.",38.5,0.607022951914419
"555","14Apr22_kk1216_cdc42RNAi_XXh_CH1_postNEBD_05","cdc42","late maint.",39,0.586561504097079
"556","14Apr22_kk1216_cdc42RNAi_XXh_CH1_postNEBD_05","cdc42","late maint.",39.5,0.597841533022023
"557","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",0,NA
"558","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",0.5,0.0480745000784945
"559","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",1,0.103545077092142
"560","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",1.5,0.170931555834647
"561","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",2,0.153351569870641
"562","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",2.5,0.153838400251182
"563","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",3,0.184080137052697
"564","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",3.5,0.196988195443587
"565","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",4,0.199809640951243
"566","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",4.5,0.207090154184284
"567","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",5,0.193754803346659
"568","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",5.5,0.209391155897443
"569","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",6,0.255461577059445
"570","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",6.5,0.272982475970192
"571","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",7,0.261469942872963
"572","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",7.5,0.263364652603926
"573","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",8,0.282873145389402
"574","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",8.5,0.288447000470967
"575","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",9,0.315041404769708
"576","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",9.5,0.289782403250925
"577","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",10,0.352331235474604
"578","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",10.5,0.34737703282525
"579","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",11,0.364745884466513
"580","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",11.5,0.340676086975998
"581","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",12,0.390531124094436
"582","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",12.5,0.383378924676601
"583","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",13,0.355102442297591
"584","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",13.5,0.400417987995561
"585","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",14,0.420116013424805
"586","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",14.5,0.420116013424805
"587","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",15,0.454522546196675
"588","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",15.5,0.478214763938708
"589","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",16,0.451590142672825
"590","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",16.5,0.448695334065948
"591","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",17,0.460274568493457
"592","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",17.5,0.460054709611922
"593","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",18,0.448695334065948
"594","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",18.5,0.484925392096118
"595","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",19,0.502652367909322
"596","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",19.5,0.496369213310455
"597","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",20,0.528210962887762
"598","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",20.5,0.518368522585505
"599","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",21,0.513960109930086
"600","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",21.5,0.525301854516232
"601","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",22,0.517094013039416
"602","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",22.5,0.522118206913103
"603","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",23,0.528819500863439
"604","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",23.5,0.52080708418369
"605","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",24,0.528819500863439
"606","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",24.5,0.495926421862364
"607","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",25,0.50179537360038
"608","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",25.5,0.493830367670215
"609","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",26,0.502755012869075
"610","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",26.5,0.495926421862364
"611","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",27,0.514679942016823
"612","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",27.5,0.523925689478203
"613","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",28,0.50780489903272
"614","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",28.5,0.517725385460709
"615","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",29,0.512794667503941
"616","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",29.5,0.504782250824192
"617","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",30,0.474631480543749
"618","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",30.5,0.495926421862364
"619","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",31,0.500869210120128
"620","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",31.5,0.506761789062718
"621","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",32,0.508695291528255
"622","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",32.5,0.519541965760572
"623","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",33,0.509760379530545
"624","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",33.5,0.528819500863439
"625","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",34,0.505754856317109
"626","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",34.5,0.482412324487089
"627","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",35,0.4796398398636
"628","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",35.5,0.517725385460709
"629","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",36,0.514679942016823
"630","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",36.5,0.52131654420379
"631","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",37,0.511670117794502
"632","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",37.5,0.512794667503941
"633","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",38,0.523925689478203
"634","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",38.5,0.53519082015095
"635","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",39,0.533509695993048
"636","14Apr22_kk1216_cdc42RNAi_XXh_CH10_proMeet_05","cdc42","early maint.",39.5,0.525301854516232
"637","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",0,NA
"638","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",0.5,NA
"639","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",1,NA
"640","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",1.5,NA
"641","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",2,0.0281312359633845
"642","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",2.5,0.0212419536866373
"643","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",3,0.0378492992961901
"644","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",3.5,0.0452545969845751
"645","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",4,0.0586397594729706
"646","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",4.5,0.0946232482404753
"647","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",5,0.156128359596784
"648","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",5.5,0.19516044949598
"649","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",6,0.224730214571129
"650","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",6.5,0.285949376550887
"651","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",7,0.321115065837357
"652","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",7.5,0.399398129201076
"653","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",8,0.446081027419383
"654","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",8.5,0.520427865322614
"655","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",9,0.514305184554113
"656","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",9.5,0.556736786159075
"657","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",10,0.596323595682162
"658","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",10.5,0.6266376337558
"659","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",11,0.735958597425919
"660","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",11.5,0.807194240092217
"661","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",12,0.75609331377059
"662","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",12.5,0.780641797983921
"663","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",13,0.825182921592613
"664","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",13.5,0.803467581550702
"665","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",14,0.805531826325437
"666","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",14.5,0.836401926411344
"667","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",15,0.812597894977415
"668","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",15.5,0.800658254342483
"669","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",16,0.854988635887151
"670","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",16.5,0.921111266057724
"671","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",17,0.911900153397146
"672","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",17.5,0.886990100897672
"673","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",18,0.94042228295139
"674","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",18.5,0.884727371048443
"675","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",19,0.861692039304656
"676","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",19.5,0.83776192954372
"677","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",20,0.83939978277841
"678","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",20.5,0.820837446118594
"679","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",21,0.872975774089546
"680","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",21.5,0.894619801546311
"681","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",22,0.911824028499125
"682","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",22.5,0.872975774089546
"683","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",23,0.912881665401962
"684","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",23.5,0.962135549335925
"685","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",24,0.956915752367387
"686","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",24.5,0.965309750195171
"687","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",25,1.0064472767396
"688","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",25.5,1.02350813513447
"689","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",26,1.06645054369388
"690","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",26.5,1.05778021407035
"691","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",27,1.01546900550754
"692","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",27.5,1.01646067445823
"693","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",28,1.01646067445823
"694","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",28.5,1.0656380099463
"695","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",29,1.0916291809206
"696","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",29.5,1.0325949708782
"697","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",30,1.04085573064523
"698","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",30.5,1.04911649041225
"699","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",31,1.07498214804343
"700","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",31.5,1.04085573064523
"701","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",32,1.10208253833024
"702","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",32.5,1.09423294760139
"703","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",33,1.10476792463222
"704","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",33.5,1.10366599025313
"705","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",34,1.07555092166674
"706","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",34.5,1.10157231493287
"707","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",35,1.10967263845648
"708","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",35.5,1.07470469749548
"709","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",36,1.10855366434573
"710","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",36.5,1.09204535674253
"711","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",37,1.07470469749548
"712","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",37.5,1.08386629802726
"713","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",38,1.05834910426952
"714","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",38.5,1.04085573064523
"715","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",39,1.07613897575185
"716","14Apr22_kk1216_cdc42RNAi_XXh_CH9_postNEBD_05","cdc42","late maint.",39.5,1.06666207107445
"717","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",0,0.0829017680139156
"718","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",0.5,0.122171026546823
"719","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",1,0.0610855132734115
"720","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",1.5,0.0610855132734115
"721","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",2,0.0644791528997121
"722","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",2.5,0.126404675981614
"723","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",3,0.132642828822265
"724","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",3.5,0.116062475219482
"725","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",4,0.156841182729029
"726","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",4.5,0.193437458699136
"727","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",5,0.174093712829223
